Frequency (MHz),Power (Watts),Error Time (s),Error Distance,Hamming Distance,Error Iterations Since Last Error
3030,78.46,0.04140910899877781,18446744070704332800,1,36
3030,78.51,0.12241563800125732,3441295360,1,161
3030,78.56,0.1619561599982262,18265456596521844736,1,215
3030,78.63,0.41469306600083655,8520168380194357248,1,577
3030,78.17,0.0857092999995075,2196718679180181504,1,105
3030,77.87,0.13878502000079607,9398484656740892672,1,181
3030,78.62,0.3115855109990662,2429419520,1,429
3030,78.94,0.43519725300029677,18446744073145417728,1,618
3030,78.94,0.038098076000096626,8781824,1,35
3030,78.53,0.24364079299994046,3218210816,1,323
3030,78.46,0.018611657000292325,135397376,1,9
3030,78.46,0.07728267799939204,646840320,1,92
3030,78.24,0.031224342999848886,18446744071453016064,1,26
3030,78.24,0.04217657600020175,12207754457894617088,1,43
3030,77.67,0.16702611400069145,18446744073055240192,1,221
3030,77.57,0.46470449099979305,3130130432,1,648
3030,77.18,0.05732963400078006,4753320708270981120,1,64
3030,77.18,0.020071252998604905,1534891844096229376,1,10
3030,77.17,0.17647860200122523,1111883776,1,232
3030,77.74,0.23290782699950796,317345444055220224,1,316
3030,78.03,0.12064237000049616,951451648,1,155
3030,77.71,0.028812615999413538,18446744071927496704,1,16
3030,77.60,0.17107693800062407,2368471040,1,224
3030,77.30,0.08186036299957777,1286733824,1,92
3030,76.89,0.029775081000479986,6836842466348367872,1,25
3030,76.66,0.10768413400001009,1023882819971055616,1,137
3030,76.66,0.028656959999352694,18446744073576382464,1,23
3030,76.66,0.02708534200064605,18446744072351907840,1,13
3030,75.83,0.034418805998939206,18446744072055554048,1,30
3030,76.33,0.10793141500107595,2838367276871188480,1,136
3030,76.33,0.061741046998577076,18446744073428140032,1,71
3030,75.78,0.12054469000031531,9032347284691484672,1,156
3030,75.67,0.10598379600014596,18446744072771338240,1,135
3030,75.67,0.07880814300006023,18446744073590276096,1,93
3030,75.51,0.02779365999958827,9729921441817690112,1,22
3030,76.00,0.23283672600155114,18446744071456161792,1,316
3030,76.00,0.03122274099951028,2153775104,1,21
3030,75.65,0.12106693900022947,11529259026533580800,1,155
3030,76.04,0.19278474599923356,2040397824,1,261
3030,76.87,0.10573230900081398,18446744072307212288,1,133
3030,76.74,0.048318490999008645,430559957344059392,1,49
3030,76.85,0.15533225699982722,28552117950087168,1,198
3030,77.00,0.18460147400037386,18446744072845393920,1,246
3030,77.12,0.05857072400067409,18446744073462874112,1,64
3030,77.09,0.126139254998634,15831252201835069440,1,170
3030,76.91,0.09246654500020668,18446744070998589440,1,115
3030,77.28,0.07547451600112254,2687500288,1,88
3030,77.26,0.12998469899866905,5974315176776695808,1,168
3030,77.26,0.015577792000840418,18446744073500753920,1,4
3030,76.63,0.10991907899915532,2337013760,1,137
3030,76.62,0.10691194100036228,15979598310654607360,1,135
